matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority
politifact_158,PolitiFact,genuine,"Says food stamp growth, while high, lagged the rise in unemployment.",genuine,true,True,['employment'],11,True,1,1.0,4,2012-12-06T00:00:00,https://www.politifact.com/factchecks/2012/dec/06/anne-goodman/cleveland-food-bank-executive-anne-goodman-says-fo/,67796,70295,,,,,,,False,False,False,False,0,88
politifact_158,PolitiFact,misleading,"""Project 2025 eliminates OSHA and overtime wages.""",misleading,false,False,['employment'],7,True,1,1.0,4,2024-07-12T00:00:00,https://www.politifact.com/factchecks/2024/jul/12/threads-posts/project-2025-doesnt-call-for-eliminating-osha-or-o/,78253,81006,,,,,,,False,False,False,False,0,88
politifact_159,PolitiFact,genuine,"Says if labor force participation rate were the same as when Barack Obama became president, unemployment would be 11 percent.",genuine,true,True,['employment'],20,True,1,1.0,4,2012-07-17T00:00:00,https://www.politifact.com/factchecks/2012/jul/17/paul-ryan/paul-ryan-says-unemployment-would-be-11-percent-sa/,68300,70800,,,,,,,False,False,False,False,0,89
politifact_159,PolitiFact,misleading,"During his time as House speaker, ""unemployment came down from 5.6 percent to under 4 .""",misleading,false,False,['employment'],16,True,1,1.0,4,2011-05-12T00:00:00,https://www.politifact.com/factchecks/2011/may/12/newt-gingrich/gingrich-unemployment-rate-claim-target/,69824,72325,,,,,,,False,False,False,False,0,89
politifact_160,PolitiFact,genuine,"Obama ""said wasn't a tax.""",genuine,true,True,['tax'],5,True,1,1.0,4,2012-06-28T00:00:00,https://www.politifact.com/factchecks/2012/jun/28/sarah-palin/sarah-palin-said-barack-obama-once-said-individual/,68350,70851,,,,,,,False,False,False,False,0,90
politifact_160,PolitiFact,misleading,"Says Damascus' disincorporation would produce ""NO significant tax savings.""",misleading,false,False,['tax'],9,True,1,1.0,4,2013-10-18T00:00:00,https://www.politifact.com/factchecks/2013/oct/18/steve-spinnett/damascus-disincorporation-would-produce-no-signifi/,71262,73763,,,,,,,False,False,False,False,0,90
snopes_063,Snopes,genuine,A large percentage of U.S. currency bears traces of cocaine.,genuine,true,True,['currency'],10,True,1,1.0,4,2002-07-09T00:00:00,https://www.snopes.com/fact-check/cocaine-on-money/,98401,101869,,,,,,,False,False,False,False,0,91
snopes_063,Snopes,misleading,All businesses in the U.S. are required to accept coins and/or currency as payment.,misleading,false,False,['currency'],14,True,1,1.0,4,2020-07-17T17:10:57,https://www.snopes.com/fact-check/legal-tender-payment/,88064,91293,,,,,,,False,False,False,False,0,91
africa_check_019,Africa Check,genuine,"Yes, South Africa's president cut defence minister's salary for misuse of air force plane on Zimbabwe trip",genuine,correct,True,['employment'],17,True,1,1.0,3,2020-09-29T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/yes-south-africas-president-cut-defence-ministers-salary,17763,15803,,,,,,,False,False,False,False,0,92
africa_check_019,Africa Check,misleading,R8 out of every R10 spent by government goes to salaries of civil servants,misleading,incorrect,False,['employment'],14,True,1,1.0,3,2018-10-24T00:00:00,https://africacheck.org/fact-checks/reports/do-south-africas-civil-servants-get-r8-out-every-r10-government-spends,16209,14213,,,,,,,False,False,False,False,0,92
africa_check_020,Africa Check,genuine,"""The office of the governor of Nairobi was awarded the first International Finance Corporation World Bank edge certification to be the first green government building in Africa""",genuine,correct,True,['banking'],27,True,1,1.0,3,2024-09-26T00:00:00,https://africacheck.org/fact-checks/reports/nairobi-governor-johnson-sakaja-paints-rosy-picture-his-two-years-office-we,21388,19489,,,,,,,False,False,False,False,0,93
africa_check_020,Africa Check,misleading,"While the country's main bank would want to protect Nigerians from bank account fraud, a guide purporting to be from it is more likely to get the faithful into trouble.",misleading,false,False,['banking'],30,True,1,1.0,3,2023-06-15T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/beware-guide-against-bank-account-hackers-not-nigerias,20204,18290,,,,,,,False,False,False,False,0,93
factcheckni_003,FactCheckNI,genuine,"Progressive Politics NI claimed that MLAs were paid ""nearly £2.2 million"" in salaries up to 3rd September 2017.",genuine,accurate,True,['employment'],18,True,1,1.0,3,2017-10-21T16:35:48,https://factcheckni.org/topics/peace/how-much-do-mlas-earn-or-not/,30474,29598,,,,,,,False,False,False,False,0,94
factcheckni_003,FactCheckNI,misleading,"There are 40,000 third-level students in northwest Ireland, with 7,000 graduates annually ready for employment.",misleading,inaccurate,False,['employment'],15,True,1,1.0,3,2019-11-21T23:51:20,https://factcheckni.org/topics/economy/are-there-40000-third-level-students-in-the-northwest-of-ireland/,30424,29547,,,,,,,False,False,False,False,0,94
politifact_001,PolitiFact,genuine,"""The national economic recovery has led to higher than expected tax revenues and projected budget surpluses in nearly every state in the nation, including Wisconsin.""",genuine,true,True,"['tax', 'budget', 'company_finance']",25,True,3,1.0,3,2014-01-27T00:00:00,https://www.politifact.com/factchecks/2014/jan/27/state-democratic-party-wisconsin/wisconsin-democratic-party-says-state-budget-surpl/,71386,73887,,,,,,,False,False,False,False,0,95
politifact_001,PolitiFact,misleading,"Says, ""The Democrats' proposed budget is also balanced by using more in new tax revenue than in total PERS reform or savings.""",misleading,false,False,"['tax', 'budget', 'company_finance']",22,True,3,1.0,3,2013-03-23T00:00:00,https://www.politifact.com/factchecks/2013/mar/23/bruce-hanna/are-democrats-relying-more-new-taxes-pers-reforms-/,67535,70034,,,,,,,False,False,False,False,0,95
politifact_008,PolitiFact,genuine,"Says ""51 percent of federal tax filers paid zero federal income tax.""",genuine,true,True,"['tax', 'income']",12,True,2,1.0,3,2011-11-17T00:00:00,https://www.politifact.com/factchecks/2011/nov/17/rob-cornilles/do-more-half-all-tax-filers-really-pay-no-federal-/,69106,71607,,,,,,,False,False,False,False,0,96
politifact_008,PolitiFact,misleading,"Says that in 2009 ExxonMobil ""paid no federal income taxes, received a $156 million rebate.""",misleading,false,False,"['tax', 'income']",15,True,2,1.0,3,2011-09-01T00:00:00,https://www.politifact.com/factchecks/2011/sep/01/dennis-kucinich/rep-dennis-kucinich-says-exxonmobil-paid-no-taxes-/,69368,71869,,,,,,,False,False,False,False,0,96
politifact_153,PolitiFact,genuine,"""The American economy is continuing its longest monthly streak of job growth in history, with 3.9 million jobs added since President Trump was elected.""",genuine,true,True,['macroeconomy'],24,True,1,1.0,3,2018-08-23T00:00:00,https://www.politifact.com/factchecks/2018/aug/23/west-virginia-republican-party/west-virginia-gop-tweet-correct-about-job-growth/,62635,65104,,,,,,,False,False,False,False,0,97
politifact_153,PolitiFact,misleading,"Only 56 coronavirus deaths a day was enough to collapse the world economy, even though thousands of people die daily from tuberculosis, hepatitis B, and other diseases.",misleading,pants-fire,False,['macroeconomy'],27,True,1,1.0,3,2020-07-15T00:00:00,https://www.politifact.com/factchecks/2020/jul/15/facebook-posts/dont-trust-comparison-daily-coronavirus-deaths-oth/,75025,77598,,,,,,,False,False,False,False,0,97
politifact_154,PolitiFact,genuine,"""Wisconsin is #1 in the Midwest for personal income growth over the year.""",genuine,true,True,['income'],13,True,1,1.0,3,2014-08-14T00:00:00,https://www.politifact.com/factchecks/2014/aug/14/scott-walker/scott-walker-says-wisconsin-tops-its-neighbors-inc/,66102,68599,,,,,,,False,False,False,False,0,98
politifact_154,PolitiFact,misleading,"""emember, the president proposed eliminating charitable deductions for higher-income taxpayers.""",misleading,false,False,['income'],10,True,1,1.0,3,2012-03-03T00:00:00,https://www.politifact.com/factchecks/2012/mar/03/rick-santorum/santorum-attack-obama-mark/,70367,72868,,,,,,,False,False,False,False,0,98
politifact_155,PolitiFact,genuine,"""The black unemployment rate increased since the recovery has begun.""",genuine,true,True,['employment'],10,True,1,1.0,3,2011-07-18T00:00:00,https://www.politifact.com/factchecks/2011/jul/18/marc-morial/marc-morial-says-black-unemployment-has-actually-w/,69943,72444,,,,,,,False,False,False,False,0,99
politifact_155,PolitiFact,misleading,"Florida's ""unemployment is at a record low.""",misleading,false,False,['employment'],7,True,1,1.0,3,2018-05-01T00:00:00,https://www.politifact.com/factchecks/2018/may/01/us-chamber-commerce/unemployment-record-low-under-florida-gov-rick-sco/,73533,76047,,,,,,,False,False,False,False,0,99
